year,month,area,adjusted,laborforce,employment,unemployment,unemploymentrate,preliminary,fips,longitude,latitude,id
2010,April,Boise County,Yes,3414,3075,339,9.9,No,16015,-115.85631,43.96048,2010-April-Boise County
2010,April,Bonner County,Yes,20757,18456,2300,11,No,16017,-116.59315,48.27518,2010-April-Bonner County
2010,April,Bonneville County,Yes,50692,47260,3431,6.7,No,16019,-111.54553,43.45087,2010-April-Bonneville County
2010,April,Boundary County,Yes,4550,3854,695,15.2,No,16021,-116.56271,48.79876,2010-April-Boundary County
2010,April,Butte County,Yes,1537,1440,97,6.3,No,16023,-113.18414,43.64482,2010-April-Butte County
2010,April,Caldwell,Yes,19482,16958,2523,12.9,No,,,,2010-April-Caldwell
2010,April,Camas County,Yes,576,510,65,11.4,No,16025,-114.82437,43.50937,2010-April-Camas County
2010,April,Canyon County,Yes,85370,75354,10016,11.7,No,16027,-116.68654,43.67796,2010-April-Canyon County
2010,April,Caribou County,Yes,3364,3087,276,8.2,No,16029,-111.66607,42.75387,2010-April-Caribou County
2010,April,Cassia County,Yes,10388,9646,742,7.1,No,16031,-113.57285,42.35804,2010-April-Cassia County
2010,April,Clark County,Yes,540,498,41,7.6,No,16033,-112.37555,44.19756,2010-April-Clark County
2010,April,Clearwater County,Yes,3421,2936,485,14.1,No,16035,-115.56204,46.67757,2010-April-Clearwater County
2010,April,Custer County,Yes,2676,2493,182,6.8,No,16037,-114.26143,44.33319,2010-April-Custer County
2010,April,Elmore County,Yes,11432,10332,1100,9.6,No,16039,-115.52645,43.11543,2010-April-Elmore County
2010,April,Franklin County,Yes,5838,5503,334,5.7,No,16041,-111.76147,42.21003,2010-April-Franklin County
2010,April,Fremont County,Yes,5702,5156,545,9.5,No,16043,-111.479,44.22427,2010-April-Fremont County
2010,April,Gem County,Yes,6992,6159,832,11.9,No,16045,-116.35892,44.03249,2010-April-Gem County
2010,April,Gooding County,Yes,8711,8083,627,7.2,No,16047,-114.74943,42.91806,2010-April-Gooding County
2010,April,Idaho,Yes,758449,689410,69039,9.1,No,,,,2010-April-Idaho
2010,April,Idaho County,Yes,7438,6660,777,10.4,No,16049,-115.72374,45.90195,2010-April-Idaho County
2010,April,Jefferson County,Yes,11623,10744,879,7.5,No,16051,-112.24937,43.76409,2010-April-Jefferson County
2010,April,Jerome County,Yes,10395,9533,861,8.2,No,16053,-114.32879,42.71282,2010-April-Jerome County
2010,April,Kootenai County,Yes,71547,64496,7050,9.8,No,16055,-116.62221,47.75684,2010-April-Kootenai County
2010,April,Latah County,Yes,17812,16602,1210,6.7,No,16057,-116.67642,46.73604,2010-April-Latah County
2010,April,Lemhi County,Yes,3986,3589,396,9.9,No,16059,-113.92306,45.03646,2010-April-Lemhi County
2010,April,Lewis County,Yes,1822,1701,121,6.6,No,16061,-116.40541,46.26648,2010-April-Lewis County
2010,April,Lincoln County,Yes,2557,2215,342,13.3,No,16063,-114.16944,43.04964,2010-April-Lincoln County
2010,April,Madison County,Yes,16176,15208,968,5.9,No,16065,-111.55837,43.75083,2010-April-Madison County
2010,April,Minidoka County,Yes,9827,9076,751,7.6,No,16067,-113.58081,42.841,2010-April-Minidoka County
2010,April,Nez Perce County,Yes,18756,17560,1196,6.3,No,16069,-116.62288,46.41818,2010-April-Nez Perce County
2010,April,Oneida County,Yes,2236,2121,115,5.1,No,16071,-112.52451,42.20598,2010-April-Oneida County
2010,April,Owyhee County,Yes,4336,4118,218,5,No,16073,-116.06229,42.68274,2010-April-Owyhee County
2010,April,Payette County,Yes,11088,9978,1110,10,No,16075,-116.72054,44.02052,2010-April-Payette County
2010,April,Pocatello,Yes,27614,25463,2151,7.7,No,,,,2010-April-Pocatello
2010,April,Power County,Yes,3576,3211,364,10.1,No,16077,-112.76845,42.75285,2010-April-Power County
2010,April,Shoshone County,Yes,6038,5169,868,14.3,No,16079,-115.91047,47.17469,2010-April-Shoshone County
2010,April,Teton County,Yes,4901,4506,395,8,No,16081,-111.19176,43.78458,2010-April-Teton County
2010,April,Twin Falls,Yes,21875,19962,1912,8.7,No,,,,2010-April-Twin Falls
2010,April,Twin Falls County,Yes,39038,35743,3294,8.4,No,16083,-114.67589,42.33525,2010-April-Twin Falls County
2010,April,United States,Yes,154520000,139382000,15138000,9.8,No,,,,2010-April-United States
2010,April,Valley County,Yes,4622,3920,701,15.1,No,16085,-115.79264,44.92047,2010-April-Valley County
2010,April,Washington County,Yes,4819,4309,510,10.5,No,16087,-116.75486,44.36587,2010-April-Washington County
2010,August,Ada County,Yes,194442,177234,17207,8.8,No,16001,-116.24203,43.47877,2010-August-Ada County
2010,August,Adams County,Yes,1949,1590,358,18.4,No,16003,-116.49161,44.98826,2010-August-Adams County
2010,August,Bannock County,Yes,39906,36558,3347,8.3,No,16005,-112.14302,42.58364,2010-August-Bannock County
2010,August,Bear Lake County,Yes,3234,3030,204,6.3,No,16007,-111.2845,42.22822,2010-August-Bear Lake County
2010,August,Benewah County,Yes,4307,3663,643,14.9,No,16009,-116.64994,47.24378,2010-August-Benewah County
2010,August,Bingham County,Yes,23105,21552,1553,6.7,No,16011,-112.36241,43.21123,2010-August-Bingham County
2010,August,Blaine County,Yes,12474,11263,1211,9.7,No,16013,-113.96644,43.47434,2010-August-Blaine County
2010,August,Boise City,Yes,108077,98299,9777,9,No,,,,2010-August-Boise City
2010,August,Boise County,Yes,3337,3042,294,8.8,No,16015,-115.85631,43.96048,2010-August-Boise County
2010,August,Bonner County,Yes,20456,17616,2839,13.8,No,16017,-116.59315,48.27518,2010-August-Bonner County
2010,August,Bonneville County,Yes,50332,46874,3458,6.8,No,16019,-111.54553,43.45087,2010-August-Bonneville County
2010,August,Boundary County,Yes,5054,4168,885,17.5,No,16021,-116.56271,48.79876,2010-August-Boundary County
2010,August,Butte County,Yes,1488,1382,105,7,No,16023,-113.18414,43.64482,2010-August-Butte County
2010,August,Caldwell,Yes,19430,16912,2517,12.9,No,,,,2010-August-Caldwell
2010,August,Camas County,Yes,578,492,85,14.7,No,16025,-114.82437,43.50937,2010-August-Camas County
2010,August,Canyon County,Yes,85082,75066,10015,11.7,No,16027,-116.68654,43.67796,2010-August-Canyon County
2010,August,Caribou County,Yes,3929,3628,300,7.6,No,16029,-111.66607,42.75387,2010-August-Caribou County
2010,August,Cassia County,Yes,11298,10572,726,6.4,No,16031,-113.57285,42.35804,2010-August-Cassia County
2010,August,Clark County,Yes,555,510,45,8.2,No,16033,-112.37555,44.19756,2010-August-Clark County
2010,August,Clearwater County,Yes,3326,2777,549,16.5,No,16035,-115.56204,46.67757,2010-August-Clearwater County
2010,August,Custer County,Yes,2506,2316,190,7.5,No,16037,-114.26143,44.33319,2010-August-Custer County
2010,August,Elmore County,Yes,11298,10240,1058,9.3,No,16039,-115.52645,43.11543,2010-August-Elmore County
2010,August,Franklin County,Yes,5835,5497,338,5.7,No,16041,-111.76147,42.21003,2010-August-Franklin County
2010,August,Fremont County,Yes,5769,5170,599,10.3,No,16043,-111.479,44.22427,2010-August-Fremont County
2010,August,Gem County,Yes,6970,6096,874,12.5,No,16045,-116.35892,44.03249,2010-August-Gem County
2010,August,Gooding County,Yes,9172,8497,675,7.3,No,16047,-114.74943,42.91806,2010-August-Gooding County
2010,August,Idaho,Yes,757792,686253,71539,9.4,No,,,,2010-August-Idaho
2010,August,Idaho County,Yes,7298,6416,882,12,No,16049,-115.72374,45.90195,2010-August-Idaho County
2010,August,Jefferson County,Yes,11602,10686,916,7.8,No,16051,-112.24937,43.76409,2010-August-Jefferson County
2010,August,Jerome County,Yes,10266,9373,893,8.6,No,16053,-114.32879,42.71282,2010-August-Jerome County
2010,August,Kootenai County,Yes,71069,62737,8332,11.7,No,16055,-116.62221,47.75684,2010-August-Kootenai County
2010,August,Latah County,Yes,17149,15720,1428,8.3,No,16057,-116.67642,46.73604,2010-August-Latah County
2010,August,Lemhi County,Yes,3737,3324,412,11,No,16059,-113.92306,45.03646,2010-August-Lemhi County
2010,August,Lewis County,Yes,1735,1642,93,5.3,No,16061,-116.40541,46.26648,2010-August-Lewis County
2010,August,Lincoln County,Yes,2626,2258,368,14,No,16063,-114.16944,43.04964,2010-August-Lincoln County
2010,August,Madison County,Yes,16660,15512,1147,6.8,No,16065,-111.55837,43.75083,2010-August-Madison County
2010,August,Minidoka County,Yes,10510,9711,798,7.5,No,16067,-113.58081,42.841,2010-August-Minidoka County
2010,August,Nez Perce County,Yes,18836,17453,1382,7.3,No,16069,-116.62288,46.41818,2010-August-Nez Perce County
2010,August,Oneida County,Yes,2359,2238,121,5.1,No,16071,-112.52451,42.20598,2010-August-Oneida County
2010,August,Owyhee County,Yes,4310,4089,221,5.1,No,16073,-116.06229,42.68274,2010-August-Owyhee County
2010,August,Payette County,Yes,11100,10054,1045,9.4,No,16075,-116.72054,44.02052,2010-August-Payette County
2010,August,Pocatello,Yes,28107,25744,2362,8.4,No,,,,2010-August-Pocatello
2010,August,Power County,Yes,3511,3188,322,9.1,No,16077,-112.76845,42.75285,2010-August-Power County
2010,August,Shoshone County,Yes,6126,5177,949,15.4,No,16079,-115.91047,47.17469,2010-August-Shoshone County
2010,August,Teton County,Yes,5251,4830,421,8,No,16081,-111.19176,43.78458,2010-August-Teton County
2010,August,Twin Falls,Yes,21763,19663,2099,9.6,No,,,,2010-August-Twin Falls
2010,August,Twin Falls County,Yes,38444,35046,3398,8.8,No,16083,-114.67589,42.33525,2010-August-Twin Falls County
2010,August,United States,Yes,154117000,139267000,14849000,9.6,No,,,,2010-August-United States
2010,August,Valley County,Yes,4701,3900,800,17,No,16085,-115.79264,44.92047,2010-August-Valley County
2010,August,Washington County,Yes,4780,4261,519,10.8,No,16087,-116.75486,44.36587,2010-August-Washington County
2010,December,Ada County,Yes,194376,176409,17966,9.2,No,16001,-116.24203,43.47877,2010-December-Ada County
2010,December,Adams County,Yes,1948,1601,346,17.7,No,16003,-116.49161,44.98826,2010-December-Adams County
2010,December,Bannock County,Yes,40163,36562,3601,8.9,No,16005,-112.14302,42.58364,2010-December-Bannock County
2010,December,Bear Lake County,Yes,3197,3015,181,5.6,No,16007,-111.2845,42.22822,2010-December-Bear Lake County
2010,December,Benewah County,Yes,4278,3675,603,14.1,No,16009,-116.64994,47.24378,2010-December-Benewah County
2010,December,Bingham County,Yes,23469,21607,1861,7.9,No,16011,-112.36241,43.21123,2010-December-Bingham County
2010,December,Blaine County,Yes,12389,11158,1230,9.9,No,16013,-113.96644,43.47434,2010-December-Blaine County
2010,December,Boise City,Yes,107339,97639,9699,9,No,,,,2010-December-Boise City
2010,December,Boise County,Yes,3383,3014,368,10.9,No,16015,-115.85631,43.96048,2010-December-Boise County
2010,December,Bonner County,Yes,20304,17499,2804,13.8,No,16017,-116.59315,48.27518,2010-December-Bonner County
2010,December,Bonneville County,Yes,50868,47051,3816,7.5,No,16019,-111.54553,43.45087,2010-December-Bonneville County
2010,December,Boundary County,Yes,4869,4117,752,15.4,No,16021,-116.56271,48.79876,2010-December-Boundary County
2010,December,Butte County,Yes,1515,1400,114,7.5,No,16023,-113.18414,43.64482,2010-December-Butte County
2010,December,Caldwell,Yes,19160,16836,2324,12.1,No,,,,2010-December-Caldwell
2010,December,Camas County,Yes,566,487,79,13.9,No,16025,-114.82437,43.50937,2010-December-Camas County
2010,December,Canyon County,Yes,84528,74869,9658,11.4,No,16027,-116.68654,43.67796,2010-December-Canyon County
2010,December,Caribou County,Yes,3986,3709,277,6.9,No,16029,-111.66607,42.75387,2010-December-Caribou County
2010,December,Cassia County,Yes,11237,10420,816,7.2,No,16031,-113.57285,42.35804,2010-December-Cassia County
2010,December,Clark County,Yes,561,510,50,9,No,16033,-112.37555,44.19756,2010-December-Clark County
2010,December,Clearwater County,Yes,3315,2812,503,15.1,No,16035,-115.56204,46.67757,2010-December-Clearwater County
2010,December,Custer County,Yes,2509,2309,199,7.9,No,16037,-114.26143,44.33319,2010-December-Custer County
2010,December,Elmore County,Yes,11365,10289,1076,9.4,No,16039,-115.52645,43.11543,2010-December-Elmore County
2010,December,Franklin County,Yes,5927,5580,346,5.8,No,16041,-111.76147,42.21003,2010-December-Franklin County
2010,December,Fremont County,Yes,5831,5230,600,10.3,No,16043,-111.479,44.22427,2010-December-Fremont County
2010,December,Gem County,Yes,6893,6049,843,12.2,No,16045,-116.35892,44.03249,2010-December-Gem County
2010,December,Gooding County,Yes,9121,8417,703,7.7,No,16047,-114.74943,42.91806,2010-December-Gooding County
2010,December,Idaho,Yes,758929,685548,73381,9.7,No,,,,2010-December-Idaho
2010,December,Idaho County,Yes,7340,6426,914,12.4,No,16049,-115.72374,45.90195,2010-December-Idaho County
2010,December,Jefferson County,Yes,11732,10800,931,7.9,No,16051,-112.24937,43.76409,2010-December-Jefferson County
2010,December,Jerome County,Yes,10414,9468,946,9,No,16053,-114.32879,42.71282,2010-December-Jerome County
2010,December,Kootenai County,Yes,71883,63741,8141,11.3,No,16055,-116.62221,47.75684,2010-December-Kootenai County
2010,December,Latah County,Yes,15965,14566,1399,8.7,No,16057,-116.67642,46.73604,2010-December-Latah County
2010,December,Lemhi County,Yes,3697,3289,408,11,No,16059,-113.92306,45.03646,2010-December-Lemhi County
2010,December,Lewis County,Yes,1756,1650,105,6,No,16061,-116.40541,46.26648,2010-December-Lewis County
2010,December,Lincoln County,Yes,2611,2250,360,13.8,No,16063,-114.16944,43.04964,2010-December-Lincoln County
2010,December,Madison County,Yes,17146,15902,1243,7.2,No,16065,-111.55837,43.75083,2010-December-Madison County
2010,December,Minidoka County,Yes,10222,9358,863,8.4,No,16067,-113.58081,42.841,2010-December-Minidoka County
2010,December,Nez Perce County,Yes,18898,17435,1462,7.7,No,16069,-116.62288,46.41818,2010-December-Nez Perce County
2010,December,Oneida County,Yes,2352,2216,136,5.7,No,16071,-112.52451,42.20598,2010-December-Oneida County
2010,December,Owyhee County,Yes,4340,4064,276,6.3,No,16073,-116.06229,42.68274,2010-December-Owyhee County
2010,December,Payette County,Yes,11147,10092,1055,9.4,No,16075,-116.72054,44.02052,2010-December-Payette County
2010,December,Pocatello,Yes,27612,25235,2376,8.6,No,,,,2010-December-Pocatello
2010,December,Power County,Yes,3592,3200,391,10.8,No,16077,-112.76845,42.75285,2010-December-Power County
2010,December,Shoshone County,Yes,5927,5073,854,14.4,No,16079,-115.91047,47.17469,2010-December-Shoshone County
2010,December,Teton County,Yes,5164,4774,390,7.5,No,16081,-111.19176,43.78458,2010-December-Teton County
2010,December,Twin Falls,Yes,21702,19785,1916,8.8,No,,,,2010-December-Twin Falls
2010,December,Twin Falls County,Yes,38683,35343,3339,8.6,No,16083,-114.67589,42.33525,2010-December-Twin Falls County
2010,December,United States,Yes,153690000,139206000,14485000,9.4,No,,,,2010-December-United States
2010,December,Valley County,Yes,4777,4006,770,16.1,No,16085,-115.79264,44.92047,2010-December-Valley County
2010,December,Washington County,Yes,4716,4199,517,10.9,No,16087,-116.75486,44.36587,2010-December-Washington County
2010,February,Ada County,Yes,195493,177845,17648,9,No,16001,-116.24203,43.47877,2010-February-Ada County
2010,February,Adams County,Yes,1983,1664,319,16,No,16003,-116.49161,44.98826,2010-February-Adams County
2010,February,Bannock County,Yes,39961,36712,3249,8.1,No,16005,-112.14302,42.58364,2010-February-Bannock County
2010,February,Bear Lake County,Yes,3252,3006,245,7.5,No,16007,-111.2845,42.22822,2010-February-Bear Lake County
2010,February,Benewah County,Yes,4126,3582,543,13.1,No,16009,-116.64994,47.24378,2010-February-Benewah County
2010,February,Bingham County,Yes,23136,21563,1573,6.7,No,16011,-112.36241,43.21123,2010-February-Bingham County
2010,February,Blaine County,Yes,12837,11637,1200,9.3,No,16013,-113.96644,43.47434,2010-February-Blaine County
2010,February,Boise City,Yes,107829,98656,9172,8.5,No,,,,2010-February-Boise City
2010,February,Boise County,Yes,3385,3086,298,8.8,No,16015,-115.85631,43.96048,2010-February-Boise County
2010,February,Bonner County,Yes,20253,17898,2355,11.6,No,16017,-116.59315,48.27518,2010-February-Bonner County
2010,February,Bonneville County,Yes,50160,47041,3118,6.2,No,16019,-111.54553,43.45087,2010-February-Bonneville County
2010,February,Boundary County,Yes,4614,3948,665,14.4,No,16021,-116.56271,48.79876,2010-February-Boundary County
2010,February,Butte County,Yes,1453,1377,76,5.2,No,16023,-113.18414,43.64482,2010-February-Butte County
2010,February,Caldwell,Yes,19054,16895,2158,11.3,No,,,,2010-February-Caldwell
2010,February,Camas County,Yes,568,511,56,9.9,No,16025,-114.82437,43.50937,2010-February-Camas County
2010,February,Canyon County,Yes,83952,75153,8798,10.4,No,16027,-116.68654,43.67796,2010-February-Canyon County
2010,February,Caribou County,Yes,3826,3509,316,8.2,No,16029,-111.66607,42.75387,2010-February-Caribou County
2010,February,Cassia County,Yes,11044,10299,744,6.7,No,16031,-113.57285,42.35804,2010-February-Cassia County
2010,February,Clark County,Yes,554,504,50,9,No,16033,-112.37555,44.19756,2010-February-Clark County
2010,February,Clearwater County,Yes,3330,2868,462,13.8,No,16035,-115.56204,46.67757,2010-February-Clearwater County
2010,February,Custer County,Yes,2460,2280,179,7.3,No,16037,-114.26143,44.33319,2010-February-Custer County
2010,February,Elmore County,Yes,11436,10398,1037,9,No,16039,-115.52645,43.11543,2010-February-Elmore County
2010,February,Franklin County,Yes,5742,5415,327,5.6,No,16041,-111.76147,42.21003,2010-February-Franklin County
2010,February,Fremont County,Yes,5554,5017,537,9.6,No,16043,-111.479,44.22427,2010-February-Fremont County
2010,February,Gem County,Yes,6911,6171,739,10.6,No,16045,-116.35892,44.03249,2010-February-Gem County
2010,February,Gooding County,Yes,8891,8333,557,6.2,No,16047,-114.74943,42.91806,2010-February-Gooding County
2010,February,Idaho,Yes,756400,688652,67748,9,No,,,,2010-February-Idaho
2010,February,Idaho County,Yes,7190,6413,776,10.8,No,16049,-115.72374,45.90195,2010-February-Idaho County
2010,February,Jefferson County,Yes,11524,10697,826,7.1,No,16051,-112.24937,43.76409,2010-February-Jefferson County
2010,February,Jerome County,Yes,10282,9471,811,7.8,No,16053,-114.32879,42.71282,2010-February-Jerome County
2010,February,Kootenai County,Yes,70961,63857,7104,10,No,16055,-116.62221,47.75684,2010-February-Kootenai County
2010,February,Latah County,Yes,17592,16298,1293,7.3,No,16057,-116.67642,46.73604,2010-February-Latah County
2010,February,Lemhi County,Yes,3766,3410,356,9.4,No,16059,-113.92306,45.03646,2010-February-Lemhi County
2010,February,Lewis County,Yes,1745,1633,111,6.3,No,16061,-116.40541,46.26648,2010-February-Lewis County
2010,February,Lincoln County,Yes,2620,2332,288,11,No,16063,-114.16944,43.04964,2010-February-Lincoln County
2010,February,Madison County,Yes,15893,14942,951,5.9,No,16065,-111.55837,43.75083,2010-February-Madison County
2010,February,Minidoka County,Yes,10231,9504,727,7.1,No,16067,-113.58081,42.841,2010-February-Minidoka County
2010,February,Nez Perce County,Yes,18785,17454,1330,7,No,16069,-116.62288,46.41818,2010-February-Nez Perce County
2010,February,Oneida County,Yes,2303,2183,120,5.2,No,16071,-112.52451,42.20598,2010-February-Oneida County
2010,February,Owyhee County,Yes,4339,4142,197,4.5,No,16073,-116.06229,42.68274,2010-February-Owyhee County
2010,February,Payette County,Yes,10824,9786,1037,9.5,No,16075,-116.72054,44.02052,2010-February-Payette County
2010,February,Pocatello,Yes,27191,25157,2033,7.4,No,,,,2010-February-Pocatello
2010,February,Power County,Yes,3566,3231,335,9.3,No,16077,-112.76845,42.75285,2010-February-Power County
2010,February,Shoshone County,Yes,6055,5213,842,13.9,No,16079,-115.91047,47.17469,2010-February-Shoshone County
2010,February,Teton County,Yes,5267,4875,391,7.4,No,16081,-111.19176,43.78458,2010-February-Teton County
2010,February,Twin Falls,Yes,21476,19696,1779,8.2,No,,,,2010-February-Twin Falls
2010,February,Twin Falls County,Yes,38612,35444,3167,8.2,No,16083,-114.67589,42.33525,2010-February-Twin Falls County
2010,February,United States,Yes,153558000,138698000,14860000,9.7,No,,,,2010-February-United States
2010,February,Valley County,Yes,4349,3646,703,16.1,No,16085,-115.79264,44.92047,2010-February-Valley County
2010,February,Washington County,Yes,4759,4280,479,10,No,16087,-116.75486,44.36587,2010-February-Washington County
2010,January,Ada County,Yes,194701,177958,16742,8.5,No,16001,-116.24203,43.47877,2010-January-Ada County
2010,January,Adams County,Yes,2039,1690,349,17.1,No,16003,-116.49161,44.98826,2010-January-Adams County
2010,January,Bannock County,Yes,39452,36174,3277,8.3,No,16005,-112.14302,42.58364,2010-January-Bannock County
2010,January,Bear Lake County,Yes,3265,3022,242,7.4,No,16007,-111.2845,42.22822,2010-January-Bear Lake County
2010,January,Benewah County,Yes,4101,3580,521,12.7,No,16009,-116.64994,47.24378,2010-January-Benewah County
2010,January,Bingham County,Yes,23020,21444,1575,6.8,No,16011,-112.36241,43.21123,2010-January-Bingham County
2010,January,Blaine County,Yes,12864,11673,1191,9.2,No,16013,-113.96644,43.47434,2010-January-Blaine County
2010,January,Boise City,Yes,107271,98571,8699,8.1,No,,,,2010-January-Boise City
2010,January,Boise County,Yes,3428,3087,341,9.9,No,16015,-115.85631,43.96048,2010-January-Boise County
2010,January,Bonner County,Yes,20463,18071,2392,11.6,No,16017,-116.59315,48.27518,2010-January-Bonner County
2010,January,Bonneville County,Yes,50300,47247,3053,6,No,16019,-111.54553,43.45087,2010-January-Bonneville County
2010,January,Boundary County,Yes,4545,3909,636,14,No,16021,-116.56271,48.79876,2010-January-Boundary County
2010,January,Butte County,Yes,1466,1382,83,5.7,No,16023,-113.18414,43.64482,2010-January-Butte County
2010,January,Caldwell,Yes,18824,16864,1960,10.4,No,,,,2010-January-Caldwell
2010,January,Camas County,Yes,569,512,57,10,No,16025,-114.82437,43.50937,2010-January-Camas County
2010,January,Canyon County,Yes,82953,74881,8071,9.7,No,16027,-116.68654,43.67796,2010-January-Canyon County
2010,January,Caribou County,Yes,3817,3496,321,8.4,No,16029,-111.66607,42.75387,2010-January-Caribou County
2010,January,Cassia County,Yes,11076,10327,749,6.7,No,16031,-113.57285,42.35804,2010-January-Cassia County
2010,January,Clark County,Yes,559,510,48,8.6,No,16033,-112.37555,44.19756,2010-January-Clark County
2010,January,Clearwater County,Yes,3422,2885,537,15.7,No,16035,-115.56204,46.67757,2010-January-Clearwater County
2010,January,Custer County,Yes,2512,2338,174,6.9,No,16037,-114.26143,44.33319,2010-January-Custer County
2010,January,Elmore County,Yes,11352,10368,983,8.6,No,16039,-115.52645,43.11543,2010-January-Elmore County
2010,January,Franklin County,Yes,5734,5407,327,5.7,No,16041,-111.76147,42.21003,2010-January-Franklin County
2010,January,Fremont County,Yes,5373,4842,531,9.8,No,16043,-111.479,44.22427,2010-January-Fremont County
2010,January,Gem County,Yes,7014,6170,843,12,No,16045,-116.35892,44.03249,2010-January-Gem County
2010,January,Gooding County,Yes,8923,8349,573,6.4,No,16047,-114.74943,42.91806,2010-January-Gooding County
2010,January,Idaho,Yes,754660,687631,67029,8.9,No,,,,2010-January-Idaho
2010,January,Idaho County,Yes,7239,6423,816,11.2,No,16049,-115.72374,45.90195,2010-January-Idaho County
2010,January,Jefferson County,Yes,11560,10732,827,7.1,No,16051,-112.24937,43.76409,2010-January-Jefferson County
2010,January,Jerome County,Yes,10334,9506,827,8,No,16053,-114.32879,42.71282,2010-January-Jerome County
2010,January,Kootenai County,Yes,70670,63723,6947,9.8,No,16055,-116.62221,47.75684,2010-January-Kootenai County
2010,January,Latah County,Yes,17675,16301,1373,7.7,No,16057,-116.67642,46.73604,2010-January-Latah County
2010,January,Lemhi County,Yes,3791,3431,360,9.4,No,16059,-113.92306,45.03646,2010-January-Lemhi County
2010,January,Lewis County,Yes,1751,1631,119,6.8,No,16061,-116.40541,46.26648,2010-January-Lewis County
2010,January,Lincoln County,Yes,2613,2319,294,11.2,No,16063,-114.16944,43.04964,2010-January-Lincoln County
2010,January,Madison County,Yes,14930,13909,1020,6.8,No,16065,-111.55837,43.75083,2010-January-Madison County
2010,January,Minidoka County,Yes,10295,9560,735,7.1,No,16067,-113.58081,42.841,2010-January-Minidoka County
2010,January,Nez Perce County,Yes,18899,17522,1376,7.2,No,16069,-116.62288,46.41818,2010-January-Nez Perce County
2010,January,Oneida County,Yes,2312,2190,121,5.2,No,16071,-112.52451,42.20598,2010-January-Oneida County
2010,January,Owyhee County,Yes,4336,4139,197,4.5,No,16073,-116.06229,42.68274,2010-January-Owyhee County
2010,January,Payette County,Yes,10920,9826,1093,10,No,16075,-116.72054,44.02052,2010-January-Payette County
2010,January,Pocatello,Yes,26929,24944,1985,7.3,No,,,,2010-January-Pocatello
2010,January,Power County,Yes,3545,3186,358,10.1,No,16077,-112.76845,42.75285,2010-January-Power County
2010,January,Shoshone County,Yes,6069,5199,869,14.3,No,16079,-115.91047,47.17469,2010-January-Shoshone County
2010,January,Teton County,Yes,5272,4859,413,7.8,No,16081,-111.19176,43.78458,2010-January-Teton County
2010,January,Twin Falls,Yes,21427,19697,1729,8,No,,,,2010-January-Twin Falls
2010,January,Twin Falls County,Yes,38753,35590,3162,8.1,No,16083,-114.67589,42.33525,2010-January-Twin Falls County
2010,January,United States,Yes,153353000,138511000,14842000,9.7,No,,,,2010-January-United States
2010,January,Valley County,Yes,4448,3722,725,16.3,No,16085,-115.79264,44.92047,2010-January-Valley County
2010,January,Washington County,Yes,4752,4282,469,9.8,No,16087,-116.75486,44.36587,2010-January-Washington County
2010,July,Ada County,Yes,194477,177351,17125,8.8,No,16001,-116.24203,43.47877,2010-July-Ada County
2010,July,Adams County,Yes,1976,1628,348,17.6,No,16003,-116.49161,44.98826,2010-July-Adams County
2010,July,Bannock County,Yes,39925,36565,3360,8.4,No,16005,-112.14302,42.58364,2010-July-Bannock County
2010,July,Bear Lake County,Yes,3219,3005,214,6.6,No,16007,-111.2845,42.22822,2010-July-Bear Lake County
2010,July,Benewah County,Yes,4273,3648,625,14.6,No,16009,-116.64994,47.24378,2010-July-Benewah County
2010,July,Bingham County,Yes,23165,21510,1654,7.1,No,16011,-112.36241,43.21123,2010-July-Bingham County
2010,July,Blaine County,Yes,12628,11409,1219,9.6,No,16013,-113.96644,43.47434,2010-July-Blaine County
2010,July,Boise City,Yes,108000,98103,9896,9.1,No,,,,2010-July-Boise City
2010,July,Boise County,Yes,3353,3047,306,9.1,No,16015,-115.85631,43.96048,2010-July-Boise County
2010,July,Bonner County,Yes,20487,17688,2798,13.6,No,16017,-116.59315,48.27518,2010-July-Bonner County
2010,July,Bonneville County,Yes,50526,46887,3638,7.2,No,16019,-111.54553,43.45087,2010-July-Bonneville County
2010,July,Boundary County,Yes,4989,4141,848,17,No,16021,-116.56271,48.79876,2010-July-Boundary County
2010,July,Butte County,Yes,1487,1386,101,6.8,No,16023,-113.18414,43.64482,2010-July-Butte County
2010,July,Caldwell,Yes,19313,16856,2457,12.7,No,,,,2010-July-Caldwell
2010,July,Camas County,Yes,566,498,67,11.9,No,16025,-114.82437,43.50937,2010-July-Camas County
2010,July,Canyon County,Yes,84823,74815,10007,11.7,No,16027,-116.68654,43.67796,2010-July-Canyon County
2010,July,Caribou County,Yes,3954,3648,306,7.7,No,16029,-111.66607,42.75387,2010-July-Caribou County
2010,July,Cassia County,Yes,11083,10305,777,7,No,16031,-113.57285,42.35804,2010-July-Cassia County
2010,July,Clark County,Yes,556,510,46,8.3,No,16033,-112.37555,44.19756,2010-July-Clark County
2010,July,Clearwater County,Yes,3306,2752,553,16.7,No,16035,-115.56204,46.67757,2010-July-Clearwater County
2010,July,Custer County,Yes,2513,2322,190,7.5,No,16037,-114.26143,44.33319,2010-July-Custer County
2010,July,Elmore County,Yes,11498,10395,1103,9.5,No,16039,-115.52645,43.11543,2010-July-Elmore County
2010,July,Franklin County,Yes,5791,5484,306,5.2,No,16041,-111.76147,42.21003,2010-July-Franklin County
